Ticker,Equity Bond,Price Rating,Justification
BBIO,-11.1393405830819,4.4,Cheap: Equity Bond value of -11.1393405830819% is lower than the treasury rate of 4.0%. 
BBLG,-286.02228841904764,4.25,Cheap: Equity Bond value of -286.02228841904764% is lower than the treasury rate of 4.0%. 
BBSI,6.214555109991537,4.41,Expensive: Equity Bond value of 6.214555109991537% is higher than the treasury rate of 4.0%.
BCAB,-468.5639825596418,4.15,Cheap: Equity Bond value of -468.5639825596418% is lower than the treasury rate of 4.0%. 
BCAL,7.183916167581102,4.41,Expensive: Equity Bond value of 7.183916167581102% is higher than the treasury rate of 4.0%.
BCAX,-7.766185175138382,4.4,Cheap: Equity Bond value of -7.766185175138382% is lower than the treasury rate of 4.0%. 
BCBP,22.79104948123492,4.42,Expensive: Equity Bond value of 22.79104948123492% is higher than the treasury rate of 4.0%.
BCDA,-104.73280020587764,4.35,Cheap: Equity Bond value of -104.73280020587764% is lower than the treasury rate of 4.0%. 
BCG,1.4141400915262894,4.41,Cheap: Equity Bond value of 1.4141400915262894% is lower than the treasury rate of 4.0%. 
BCML,12.503688060409871,4.41,Expensive: Equity Bond value of 12.503688060409871% is higher than the treasury rate of 4.0%.
BCOV,-10.7477751843119,4.4,Cheap: Equity Bond value of -10.7477751843119% is lower than the treasury rate of 4.0%. 
BCOW,-12.2866273623648,4.4,Cheap: Equity Bond value of -12.2866273623648% is lower than the treasury rate of 4.0%. 
BCPC,2.6244110864952668,4.41,Cheap: Equity Bond value of 2.6244110864952668% is lower than the treasury rate of 4.0%. 
BCRX,-14.333228549296942,4.4,Cheap: Equity Bond value of -14.333228549296942% is lower than the treasury rate of 4.0%. 
BDSX,-35.49237980497752,4.39,Cheap: Equity Bond value of -35.49237980497752% is lower than the treasury rate of 4.0%. 
BDTX,-59.46759114743519,4.37,Cheap: Equity Bond value of -59.46759114743519% is lower than the treasury rate of 4.0%. 
BEAM,-6.18977303783586,4.4,Cheap: Equity Bond value of -6.18977303783586% is lower than the treasury rate of 4.0%. 
BEAT,-24.618229513908947,4.39,Cheap: Equity Bond value of -24.618229513908947% is lower than the treasury rate of 4.0%. 
BECN,8.059858302712932,4.41,Expensive: Equity Bond value of 8.059858302712932% is higher than the treasury rate of 4.0%.
BEEM,-41.93976537095145,4.38,Cheap: Equity Bond value of -41.93976537095145% is lower than the treasury rate of 4.0%. 
BELFA,48.45638204470997,4.43,Expensive: Equity Bond value of 48.45638204470997% is higher than the treasury rate of 4.0%.
BELFB,10.215626990544964,4.41,Expensive: Equity Bond value of 10.215626990544964% is higher than the treasury rate of 4.0%.
BENF,-5089.18153824679,1.65,Cheap: Equity Bond value of -5089.18153824679% is lower than the treasury rate of 4.0%. 
BFC,9.843835168544226,4.41,Expensive: Equity Bond value of 9.843835168544226% is higher than the treasury rate of 4.0%.
BFIN,7.735279658778568,4.41,Expensive: Equity Bond value of 7.735279658778568% is higher than the treasury rate of 4.0%.
BFRG,-26.72556647885293,4.39,Cheap: Equity Bond value of -26.72556647885293% is lower than the treasury rate of 4.0%. 
BFRI,-202.40870891315507,4.3,Cheap: Equity Bond value of -202.40870891315507% is lower than the treasury rate of 4.0%. 
BFST,11.532231447498154,4.41,Expensive: Equity Bond value of 11.532231447498154% is higher than the treasury rate of 4.0%.
BGC,1.627900303728414,4.41,Cheap: Equity Bond value of 1.627900303728414% is lower than the treasury rate of 4.0%. 
BGFV,-30.869367872016145,4.39,Cheap: Equity Bond value of -30.869367872016145% is lower than the treasury rate of 4.0%. 
BHF,-41.40366963487964,4.38,Cheap: Equity Bond value of -41.40366963487964% is lower than the treasury rate of 4.0%. 
BHFAP,-59.72237256922094,4.37,Cheap: Equity Bond value of -59.72237256922094% is lower than the treasury rate of 4.0%. 
BHIL,-836.0915950462959,3.95,Cheap: Equity Bond value of -836.0915950462959% is lower than the treasury rate of 4.0%. 
BHRB,2.647346850979389,4.41,Cheap: Equity Bond value of 2.647346850979389% is lower than the treasury rate of 4.0%. 
BIAF,-71.52048405069186,4.37,Cheap: Equity Bond value of -71.52048405069186% is lower than the treasury rate of 4.0%. 
BIGC,-13.180442295134624,4.4,Cheap: Equity Bond value of -13.180442295134624% is lower than the treasury rate of 4.0%. 
BIIB,6.252156410980023,4.41,Expensive: Equity Bond value of 6.252156410980023% is higher than the treasury rate of 4.0%.
BIOA,-37.81758481211112,4.39,Cheap: Equity Bond value of -37.81758481211112% is lower than the treasury rate of 4.0%. 
BIRD,-441.67874646018106,4.17,Cheap: Equity Bond value of -441.67874646018106% is lower than the treasury rate of 4.0%. 
BIVI,-176.7758375918776,4.31,Cheap: Equity Bond value of -176.7758375918776% is lower than the treasury rate of 4.0%. 
BJDX,-501.51952451987984,4.13,Cheap: Equity Bond value of -501.51952451987984% is lower than the treasury rate of 4.0%. 
BJRI,1.1967075116566273,4.41,Cheap: Equity Bond value of 1.1967075116566273% is lower than the treasury rate of 4.0%. 
BKNG,3.528854959589926,4.41,Cheap: Equity Bond value of 3.528854959589926% is lower than the treasury rate of 4.0%. 
BKR,5.660554378779274,4.41,Expensive: Equity Bond value of 5.660554378779274% is higher than the treasury rate of 4.0%.
BKYI,-187.545170000403,4.3,Cheap: Equity Bond value of -187.545170000403% is lower than the treasury rate of 4.0%. 
BL,1.5225922351092371,4.41,Cheap: Equity Bond value of 1.5225922351092371% is lower than the treasury rate of 4.0%. 
BLAC,3.603497096402858,4.41,Cheap: Equity Bond value of 3.603497096402858% is lower than the treasury rate of 4.0%. 
BLBD,2.313896328888295,4.41,Cheap: Equity Bond value of 2.313896328888295% is lower than the treasury rate of 4.0%. 
BLDE,-19.38680919373151,4.4,Cheap: Equity Bond value of -19.38680919373151% is lower than the treasury rate of 4.0%. 
BLFS,-5.365770738278743,4.4,Cheap: Equity Bond value of -5.365770738278743% is lower than the treasury rate of 4.0%. 
BLFY,-3.3719267989291013,4.4,Cheap: Equity Bond value of -3.3719267989291013% is lower than the treasury rate of 4.0%. 
BLIN,-43.765647975931785,4.38,Cheap: Equity Bond value of -43.765647975931785% is lower than the treasury rate of 4.0%. 
BLKB,0.4548724347123069,4.41,Cheap: Equity Bond value of 0.4548724347123069% is lower than the treasury rate of 4.0%. 
BLMN,25.616316847564946,4.42,Expensive: Equity Bond value of 25.616316847564946% is higher than the treasury rate of 4.0%.
BLNK,-169.36504546158903,4.31,Cheap: Equity Bond value of -169.36504546158903% is lower than the treasury rate of 4.0%. 
BLTE,-1.7208184726567024,4.4,Cheap: Equity Bond value of -1.7208184726567024% is lower than the treasury rate of 4.0%. 
BLUE,-310.2379900336702,4.24,Cheap: Equity Bond value of -310.2379900336702% is lower than the treasury rate of 4.0%. 
BLZE,-19.552518353099888,4.4,Cheap: Equity Bond value of -19.552518353099888% is lower than the treasury rate of 4.0%. 
BMBL,0.6103362598239446,4.41,Cheap: Equity Bond value of 0.6103362598239446% is lower than the treasury rate of 4.0%. 
BMEA,-82.33153469245701,4.36,Cheap: Equity Bond value of -82.33153469245701% is lower than the treasury rate of 4.0%. 
BMRA,-82.16693054008269,4.36,Cheap: Equity Bond value of -82.16693054008269% is lower than the treasury rate of 4.0%. 
BMRC,6.564698595527416,4.41,Expensive: Equity Bond value of 6.564698595527416% is higher than the treasury rate of 4.0%.
BMRN,1.5845626231412997,4.41,Cheap: Equity Bond value of 1.5845626231412997% is lower than the treasury rate of 4.0%. 
BNGO,-1881.8617259001608,3.39,Cheap: Equity Bond value of -1881.8617259001608% is lower than the treasury rate of 4.0%. 
BNIX,0.8326794742163803,4.41,Cheap: Equity Bond value of 0.8326794742163803% is lower than the treasury rate of 4.0%. 
BNTC,-7.140627358976806,4.4,Cheap: Equity Bond value of -7.140627358976806% is lower than the treasury rate of 4.0%. 
BNZI,-130.41442444569674,4.33,Cheap: Equity Bond value of -130.41442444569674% is lower than the treasury rate of 4.0%. 
BOF,-21.362678222302325,4.39,Cheap: Equity Bond value of -21.362678222302325% is lower than the treasury rate of 4.0%. 
BOKF,9.863514203981817,4.41,Expensive: Equity Bond value of 9.863514203981817% is higher than the treasury rate of 4.0%.
BOLD,-99.40678477347222,4.35,Cheap: Equity Bond value of -99.40678477347222% is lower than the treasury rate of 4.0%. 
BOLT,-354.5068120002685,4.21,Cheap: Equity Bond value of -354.5068120002685% is lower than the treasury rate of 4.0%. 
BOOM,30.336783055995262,4.42,Expensive: Equity Bond value of 30.336783055995262% is higher than the treasury rate of 4.0%.
BOTJ,16.276492687707673,4.41,Expensive: Equity Bond value of 16.276492687707673% is higher than the treasury rate of 4.0%.
BOXL,-502.8710117048221,4.13,Cheap: Equity Bond value of -502.8710117048221% is lower than the treasury rate of 4.0%. 
BPMC,-7.143963696145658,4.4,Cheap: Equity Bond value of -7.143963696145658% is lower than the treasury rate of 4.0%. 
BPOP,9.63979240958852,4.41,Expensive: Equity Bond value of 9.63979240958852% is higher than the treasury rate of 4.0%.
BPRN,13.99122291175175,4.41,Expensive: Equity Bond value of 13.99122291175175% is higher than the treasury rate of 4.0%.
BPTH,-366.7764669210879,4.21,Cheap: Equity Bond value of -366.7764669210879% is lower than the treasury rate of 4.0%. 
BRFH,-5.161912789922104,4.4,Cheap: Equity Bond value of -5.161912789922104% is lower than the treasury rate of 4.0%. 
BRID,4.859832605287704,4.41,Expensive: Equity Bond value of 4.859832605287704% is higher than the treasury rate of 4.0%.
BRKL,8.740034068059792,4.41,Expensive: Equity Bond value of 8.740034068059792% is higher than the treasury rate of 4.0%.
BRKR,6.330024900028819,4.41,Expensive: Equity Bond value of 6.330024900028819% is higher than the treasury rate of 4.0%.
BRLT,18.150640785531728,4.42,Expensive: Equity Bond value of 18.150640785531728% is higher than the treasury rate of 4.0%.
BRTX,-63.79093047220493,4.37,Cheap: Equity Bond value of -63.79093047220493% is lower than the treasury rate of 4.0%. 
BRY,16.95002075746791,4.41,Expensive: Equity Bond value of 16.95002075746791% is higher than the treasury rate of 4.0%.
BRZE,-3.859480307780093,4.4,Cheap: Equity Bond value of -3.859480307780093% is lower than the treasury rate of 4.0%. 
BSBK,0.4716363568994129,4.41,Cheap: Equity Bond value of 0.4716363568994129% is lower than the treasury rate of 4.0%. 
BSET,-2.004898237151322,4.4,Cheap: Equity Bond value of -2.004898237151322% is lower than the treasury rate of 4.0%. 
BSGM,-160.0620744044843,4.32,Cheap: Equity Bond value of -160.0620744044843% is lower than the treasury rate of 4.0%. 
BSRR,11.041303729312974,4.41,Expensive: Equity Bond value of 11.041303729312974% is higher than the treasury rate of 4.0%.
BSVN,9.420204619467707,4.41,Expensive: Equity Bond value of 9.420204619467707% is higher than the treasury rate of 4.0%.
BSY,1.3765847567570904,4.41,Cheap: Equity Bond value of 1.3765847567570904% is lower than the treasury rate of 4.0%. 
BTAI,-1172.5178319637191,3.77,Cheap: Equity Bond value of -1172.5178319637191% is lower than the treasury rate of 4.0%. 
BTBD,-9.31866563836824,4.4,Cheap: Equity Bond value of -9.31866563836824% is lower than the treasury rate of 4.0%. 
BTBT,-2.8967783126106856,4.4,Cheap: Equity Bond value of -2.8967783126106856% is lower than the treasury rate of 4.0%. 
BTCS,13.996564805937744,4.41,Expensive: Equity Bond value of 13.996564805937744% is higher than the treasury rate of 4.0%.
BTM,5.37312630348719,4.41,Expensive: Equity Bond value of 5.37312630348719% is higher than the treasury rate of 4.0%.
BTMD,-0.0747328832578856,4.41,Cheap: Equity Bond value of -0.0747328832578856% is lower than the treasury rate of 4.0%. 
BTOC,12.272285322142604,4.41,Expensive: Equity Bond value of 12.272285322142604% is higher than the treasury rate of 4.0%.
BTOG,-640.8844858737792,4.06,Cheap: Equity Bond value of -640.8844858737792% is lower than the treasury rate of 4.0%. 
BTSG,-4.29543480163683,4.4,Cheap: Equity Bond value of -4.29543480163683% is lower than the treasury rate of 4.0%. 
BUSE,11.389497365460896,4.41,Expensive: Equity Bond value of 11.389497365460896% is higher than the treasury rate of 4.0%.
BVFL,11.584878144463593,4.41,Expensive: Equity Bond value of 11.584878144463593% is higher than the treasury rate of 4.0%.
BVS,-17.645355897522865,4.4,Cheap: Equity Bond value of -17.645355897522865% is lower than the treasury rate of 4.0%. 
BWB,13.833516835549602,4.41,Expensive: Equity Bond value of 13.833516835549602% is higher than the treasury rate of 4.0%.
BWEN,21.11168966832973,4.42,Expensive: Equity Bond value of 21.11168966832973% is higher than the treasury rate of 4.0%.
BWFG,19.616309574105017,4.42,Expensive: Equity Bond value of 19.616309574105017% is higher than the treasury rate of 4.0%.
BWIN,-5.8755916392654,4.4,Cheap: Equity Bond value of -5.8755916392654% is lower than the treasury rate of 4.0%. 
BWMN,-1.4835568127080423,4.4,Cheap: Equity Bond value of -1.4835568127080423% is lower than the treasury rate of 4.0%. 
BYFC,14.346405068118868,4.41,Expensive: Equity Bond value of 14.346405068118868% is higher than the treasury rate of 4.0%.
BYND,-135.25263607524082,4.33,Cheap: Equity Bond value of -135.25263607524082% is lower than the treasury rate of 4.0%. 
BYRN,-1.3655404912866629,4.4,Cheap: Equity Bond value of -1.3655404912866629% is lower than the treasury rate of 4.0%. 
BYSI,-32.047051336985255,4.39,Cheap: Equity Bond value of -32.047051336985255% is lower than the treasury rate of 4.0%. 
BZFD,-66.47796944655319,4.37,Cheap: Equity Bond value of -66.47796944655319% is lower than the treasury rate of 4.0%. 
CABA,-58.66916979210577,4.37,Cheap: Equity Bond value of -58.66916979210577% is lower than the treasury rate of 4.0%. 
CAC,7.181870654336092,4.41,Expensive: Equity Bond value of 7.181870654336092% is higher than the treasury rate of 4.0%.
CACC,5.975476242367995,4.41,Expensive: Equity Bond value of 5.975476242367995% is higher than the treasury rate of 4.0%.
CADL,-11.93050971018616,4.4,Cheap: Equity Bond value of -11.93050971018616% is lower than the treasury rate of 4.0%. 
CAKE,3.4553578931540265,4.41,Cheap: Equity Bond value of 3.4553578931540265% is lower than the treasury rate of 4.0%. 
CALC,-96.5295333114409,4.35,Cheap: Equity Bond value of -96.5295333114409% is lower than the treasury rate of 4.0%. 
CALM,21.15623503611636,4.42,Expensive: Equity Bond value of 21.15623503611636% is higher than the treasury rate of 4.0%.
CAMP,-55.0643396271859,4.38,Cheap: Equity Bond value of -55.0643396271859% is lower than the treasury rate of 4.0%. 
CAPR,-3.2289877986462554,4.4,Cheap: Equity Bond value of -3.2289877986462554% is lower than the treasury rate of 4.0%. 
CAR,62.10841842814016,4.44,Expensive: Equity Bond value of 62.10841842814016% is higher than the treasury rate of 4.0%.
CARA,-542.3816925499584,4.11,Cheap: Equity Bond value of -542.3816925499584% is lower than the treasury rate of 4.0%. 
CARE,7.16749179293366,4.41,Expensive: Equity Bond value of 7.16749179293366% is higher than the treasury rate of 4.0%.
CARG,1.5296221752790722,4.41,Cheap: Equity Bond value of 1.5296221752790722% is lower than the treasury rate of 4.0%. 
CARM,-455.3455464934564,4.16,Cheap: Equity Bond value of -455.3455464934564% is lower than the treasury rate of 4.0%. 
CART,-16.668881723213495,4.4,Cheap: Equity Bond value of -16.668881723213495% is lower than the treasury rate of 4.0%. 
CARV,-50.65566746162264,4.38,Cheap: Equity Bond value of -50.65566746162264% is lower than the treasury rate of 4.0%. 
CASH,9.539191922241756,4.41,Expensive: Equity Bond value of 9.539191922241756% is higher than the treasury rate of 4.0%.
CASI,-71.90967278637346,4.37,Cheap: Equity Bond value of -71.90967278637346% is lower than the treasury rate of 4.0%. 
CASK,-579.7920068913005,4.09,Cheap: Equity Bond value of -579.7920068913005% is lower than the treasury rate of 4.0%. 
CASS,6.701556572317495,4.41,Expensive: Equity Bond value of 6.701556572317495% is higher than the treasury rate of 4.0%.
CASY,3.846615406722581,4.41,Cheap: Equity Bond value of 3.846615406722581% is lower than the treasury rate of 4.0%. 
CATY,12.231999880145205,4.41,Expensive: Equity Bond value of 12.231999880145205% is higher than the treasury rate of 4.0%.
CBFV,20.172515472214457,4.42,Expensive: Equity Bond value of 20.172515472214457% is higher than the treasury rate of 4.0%.
CBLL,-3.548354508635523,4.4,Cheap: Equity Bond value of -3.548354508635523% is lower than the treasury rate of 4.0%. 
